t_s,phase,label,jaw_measured,jaw_commanded,gripper_current,gripper_vel
71.321,return,not_held,0.0188,0.0,31.0,-0.0
71.359,return,not_held,0.0188,0.0,32.0,-0.0
71.397,return,not_held,0.0188,0.0,32.0,-0.0
71.436,return,not_held,0.0188,0.0,32.0,-0.0
71.470,return,not_held,0.018,0.0,31.0,-0.0
71.508,return,not_held,0.018,0.0,31.0,-0.0
71.543,return,not_held,0.018,0.0,31.0,-0.0
71.577,return,not_held,0.0188,0.0,31.0,-0.0
71.612,return,not_held,0.0188,0.0,31.0,-0.0
71.646,return,not_held,0.0188,0.0,31.0,-0.0
71.682,return,not_held,0.0188,0.0,30.0,-0.0
71.720,return,not_held,0.0188,0.0,30.0,-0.0
71.758,return,not_held,0.0188,0.0,30.0,-0.0
71.792,return,not_held,0.0188,0.0,29.0,-0.0
71.826,return,not_held,0.0188,0.0,29.0,-0.0
71.864,return,not_held,0.0188,0.0,29.0,-0.0
71.902,return,not_held,0.0188,0.0,30.0,-0.0
71.940,return,not_held,0.0188,0.0,30.0,-0.0
71.976,return,not_held,0.0188,0.0,30.0,-0.0
72.012,return,not_held,0.0188,0.0,30.0,-0.0
72.048,return,not_held,0.0188,0.0,30.0,-0.0
72.088,return,not_held,0.0188,0.0,32.0,-0.0
72.126,return,not_held,0.0188,0.0,32.0,-0.0
72.164,return,not_held,0.0188,0.0,32.0,-0.0
72.199,return,not_held,0.0188,0.0,30.0,-0.0
72.233,return,not_held,0.0188,0.0,30.0,-0.0
72.273,return,not_held,0.0188,0.0,30.0,-0.0
72.308,return,not_held,0.0203,0.0,31.0,-0.0
72.346,return,not_held,0.0203,0.0,31.0,-0.0
72.383,return,not_held,0.0203,0.0,32.0,-0.0
72.417,return,not_held,0.0188,0.0,32.0,-0.0
72.453,return,not_held,0.0188,0.0,32.0,-0.0
72.490,return,not_held,0.0188,0.0,31.0,-0.0
72.527,return,not_held,0.0188,0.0,31.0,-0.0
72.561,return,not_held,0.0188,0.0,31.0,-0.0
72.599,return,not_held,0.0188,0.0,31.0,-0.0
72.637,return,not_held,0.0188,0.0,31.0,-0.0
72.675,return,not_held,0.0188,0.0,31.0,-0.0
72.713,return,not_held,0.0188,0.0,30.0,-0.0
72.749,return,not_held,0.0188,0.0,30.0,-0.0
72.787,return,not_held,0.0188,0.0,30.0,-0.0
72.826,return,not_held,0.0188,0.0,33.0,-0.0
72.863,return,not_held,0.0188,0.0,33.0,-0.0
72.902,return,not_held,0.0188,0.0,34.0,-0.0
72.941,return,not_held,0.0188,0.0,34.0,-0.0
72.977,return,not_held,0.0188,0.0,34.0,-0.0
73.015,return,not_held,0.0188,0.0,33.0,-0.0
73.052,return,not_held,0.0188,0.0,33.0,-0.0
73.091,return,not_held,0.018,0.0,33.0,-0.0
73.124,return,not_held,0.018,0.0,33.0,-0.0
73.157,return,not_held,0.018,0.0,33.0,-0.0
73.196,return,not_held,0.0188,0.0,33.0,-0.0
73.235,return,not_held,0.0203,0.0,31.0,-0.0
73.269,return,not_held,0.0203,0.0,31.0,-0.0
73.305,return,not_held,0.0203,0.0,31.0,-0.0
73.344,return,not_held,0.0188,0.0,34.0,-0.0
73.383,return,not_held,0.0188,0.0,34.0,-0.0
73.417,return,not_held,0.0188,0.0,31.0,-0.0
73.456,return,not_held,0.0188,0.0,31.0,-0.0
73.490,return,not_held,0.0188,0.0,31.0,-0.0
73.529,return,not_held,0.018,0.0,32.0,-0.0
73.567,return,not_held,0.018,0.0,32.0,-0.0
73.606,return,not_held,0.018,0.0,32.0,-0.0
73.643,return,not_held,0.018,0.0,30.0,-0.0
73.680,return,not_held,0.018,0.0,30.0,-0.0
73.716,return,not_held,0.0188,0.0,31.0,-0.0
73.754,return,not_held,0.0188,0.0,31.0,-0.0
73.790,return,not_held,0.0188,0.0,31.0,-0.0
73.829,return,not_held,0.0188,0.0,30.0,-0.0
73.867,return,not_held,0.0188,0.0,30.0,-0.0
73.902,return,not_held,0.0188,0.0,30.0,-0.0
73.935,return,not_held,0.0188,0.0,31.0,-0.0
73.970,return,not_held,0.0188,0.0,31.0,-0.0
74.006,return,not_held,0.0188,0.0,31.0,-0.0
74.040,return,not_held,0.0188,0.0,31.0,-0.0
74.075,return,not_held,0.0188,0.0,31.0,-0.0
74.113,return,not_held,0.018,0.0,31.0,-0.0
74.149,return,not_held,0.018,0.0,30.0,-0.0
74.184,return,not_held,0.018,0.0,30.0,-0.0
74.220,return,not_held,0.0188,0.0,30.0,-0.0
74.258,return,not_held,0.0188,0.0,30.0,-0.0
74.292,return,not_held,0.0188,0.0,30.0,-0.0
74.326,return,not_held,0.018,0.0,30.0,-0.0
74.362,return,not_held,0.018,0.0,33.0,-0.0
74.398,return,not_held,0.018,0.0,33.0,-0.0
74.434,return,not_held,0.0188,0.0,33.0,-0.0
74.469,return,not_held,0.0188,0.0,33.0,-0.0
74.505,return,not_held,0.0188,0.0,33.0,-0.0
74.541,return,not_held,0.018,0.0,29.0,-0.0
74.580,return,not_held,0.018,0.0,29.0,-0.0
74.617,return,not_held,0.018,0.0,29.0,-0.0
74.655,return,not_held,0.0188,0.0,33.0,-0.0
74.689,return,not_held,0.0188,0.0,33.0,-0.0
74.724,return,not_held,0.018,0.0,33.0,-0.0
74.763,return,not_held,0.018,0.0,29.0,-0.0
74.801,return,not_held,0.018,0.0,29.0,-0.0
74.839,return,not_held,0.0188,0.0,29.0,-0.0
74.878,return,not_held,0.0188,0.0,31.0,-0.0
74.916,return,not_held,0.0188,0.0,31.0,-0.0
74.954,return,not_held,0.0188,0.0,31.0,-0.0
74.990,return,not_held,0.0188,0.0,31.0,-0.0
75.024,return,not_held,0.0188,0.0,31.0,-0.0
75.060,return,not_held,0.018,0.0,31.0,-0.0
75.095,return,not_held,0.018,0.0,31.0,-0.0
75.131,return,not_held,0.0188,0.0,31.0,-0.0
75.169,return,not_held,0.0188,0.0,32.0,-0.0
75.208,return,not_held,0.0188,0.0,32.0,-0.0
75.244,return,not_held,0.0188,0.0,32.0,-0.0
75.277,return,not_held,0.0188,0.0,31.0,-0.0
75.315,return,not_held,0.0188,0.0,31.0,-0.0
75.353,return,not_held,0.018,0.0,32.0,-0.0
75.390,return,not_held,0.0195,0.0,32.0,-0.0
75.426,return,not_held,0.0195,0.0,32.0,-0.0
75.464,return,not_held,0.0188,0.0,33.0,-0.0
75.501,return,not_held,0.0188,0.0,33.0,-0.0
75.539,return,not_held,0.0188,0.0,33.0,-0.0
75.578,return,not_held,0.018,0.0,30.0,-0.0
75.615,return,not_held,0.018,0.0,30.0,-0.0
75.654,return,not_held,0.0188,0.0,30.0,-0.0
75.692,return,not_held,0.0188,0.0,30.0,-0.0
75.730,return,not_held,0.0188,0.0,30.0,-0.0
75.766,return,not_held,0.018,0.0,30.0,-0.0
75.800,return,not_held,0.018,0.0,30.0,-0.0
75.833,return,not_held,0.018,0.0,30.0,-0.0
75.872,return,not_held,0.0188,0.0,30.0,-0.0
75.911,return,not_held,0.0188,0.0,30.0,-0.0
