t_s,phase,label,jaw_measured,jaw_commanded,gripper_current,gripper_vel
97.238,carry,held,0.7328,1.0,299.0,-0.0
97.276,carry,held,0.7328,1.0,298.0,-0.0
97.312,carry,held,0.7328,1.0,298.0,-0.0
97.345,carry,held,0.7328,1.0,298.0,-0.0
97.379,carry,held,0.7328,1.0,299.0,-0.0
97.417,carry,held,0.7328,1.0,299.0,-0.0
97.451,carry,held,0.7328,1.0,300.0,-0.0
97.489,carry,held,0.7328,1.0,300.0,-0.0
97.526,carry,held,0.7328,1.0,300.0,-0.0
97.559,carry,held,0.7328,1.0,301.0,-0.0
97.599,carry,held,0.7328,1.0,301.0,-0.0
97.633,carry,held,0.7328,1.0,301.0,-0.0
97.672,carry,held,0.7328,1.0,300.0,-0.0
97.710,carry,held,0.7328,1.0,300.0,-0.0
97.748,carry,held,0.7328,1.0,300.0,-0.0
97.782,carry,held,0.7328,1.0,300.0,-0.0
97.818,carry,held,0.7328,1.0,300.0,-0.0
97.856,carry,held,0.7328,1.0,300.0,-0.0
97.890,carry,held,0.7328,1.0,300.0,-0.0
97.927,carry,held,0.7328,1.0,300.0,-0.0
97.962,carry,held,0.7328,1.0,300.0,-0.0
97.996,carry,held,0.7328,1.0,299.0,-0.0
98.030,carry,held,0.7328,1.0,299.0,-0.0
98.065,carry,held,0.7328,1.0,299.0,-0.0
98.102,carry,held,0.7328,1.0,300.0,-0.0
98.138,carry,held,0.7328,1.0,300.0,-0.0
98.176,carry,held,0.7328,1.0,299.0,-0.0
98.212,carry,held,0.7328,1.0,299.0,-0.0
98.250,carry,held,0.7328,1.0,299.0,-0.0
98.286,carry,held,0.7328,1.0,299.0,-0.0
98.320,carry,held,0.7328,1.0,299.0,-0.0
98.354,carry,held,0.7328,1.0,299.0,-0.0
98.389,carry,held,0.7328,1.0,299.0,-0.0
98.423,carry,held,0.7328,1.0,299.0,-0.0
98.461,carry,held,0.7328,1.0,299.0,-0.0
98.496,carry,held,0.7328,1.0,299.0,-0.0
98.534,carry,held,0.7328,1.0,299.0,-0.0
98.569,carry,held,0.7328,1.0,299.0,-0.0
98.604,carry,held,0.7328,1.0,299.0,-0.0
98.641,carry,held,0.7328,1.0,299.0,-0.0
98.676,carry,held,0.7328,1.0,299.0,-0.0
98.711,carry,held,0.7328,1.0,299.0,-0.0
98.751,lower,held,0.7328,1.0,299.0,-0.0
98.782,lower,held,0.7328,1.0,299.0,-0.0
98.815,lower,held,0.7328,1.0,299.0,-0.0
98.853,lower,held,0.7328,1.0,299.0,-0.0
98.888,lower,held,0.7328,1.0,299.0,-0.0
98.921,lower,held,0.7328,1.0,299.0,-0.0
98.956,lower,held,0.7328,1.0,299.0,-0.0
98.994,lower,held,0.7328,1.0,299.0,-0.0
99.032,lower,held,0.7328,1.0,300.0,-0.0
99.071,lower,held,0.7328,1.0,300.0,-0.0
99.104,lower,held,0.7328,1.0,300.0,-0.0
99.143,lower,held,0.7328,1.0,300.0,-0.0
99.177,lower,held,0.7328,1.0,300.0,-0.0
99.216,lower,held,0.7328,1.0,300.0,-0.0
99.254,lower,held,0.7328,1.0,300.0,-0.0
99.291,lower,held,0.7328,1.0,301.0,-0.0
99.325,lower,held,0.7328,1.0,301.0,-0.0
99.363,lower,held,0.7328,1.0,301.0,-0.0
99.399,lower,held,0.7328,1.0,300.0,-0.0
99.436,lower,held,0.7328,1.0,300.0,-0.0
99.473,lower,held,0.7328,1.0,300.0,-0.0
99.508,lower,held,0.7328,1.0,300.0,-0.0
99.546,lower,held,0.7328,1.0,299.0,-0.0
99.584,lower,held,0.7328,1.0,299.0,-0.0
99.619,lower,held,0.7328,1.0,300.0,-0.0
99.655,lower,held,0.7328,1.0,300.0,-0.0
99.688,lower,held,0.7328,1.0,300.0,-0.0
99.722,lower,held,0.7328,1.0,299.0,-0.0
99.758,lower,held,0.7328,1.0,299.0,-0.0
99.794,lower,held,0.7328,1.0,299.0,-0.0
99.829,lower,held,0.7328,1.0,300.0,-0.0
99.866,lower,held,0.7328,1.0,300.0,-0.0
99.903,lower,held,0.7328,1.0,300.0,-0.0
99.941,lower,held,0.7328,1.0,299.0,-0.0
99.979,lower,held,0.7328,1.0,299.0,-0.0
100.018,lower,held,0.7328,1.0,299.0,-0.0
100.058,lower,held,0.7328,1.0,300.0,-0.0
100.092,lower,held,0.7328,1.0,300.0,-0.0
100.131,lower,held,0.7328,1.0,300.0,-0.0
100.164,lower,held,0.7328,1.0,300.0,-0.0
100.203,lower,held,0.7328,1.0,300.0,-0.0
100.241,lower,held,0.7328,1.0,300.0,-0.0
100.275,lower,held,0.7328,1.0,300.0,-0.0
100.313,lower,held,0.7328,1.0,300.0,-0.0
100.349,lower,held,0.7328,1.0,299.0,-0.0
100.384,lower,held,0.7328,1.0,299.0,-0.0
100.421,lower,held,0.7328,1.0,300.0,-0.0
100.458,lower,held,0.7328,1.0,300.0,-0.0
100.492,lower,held,0.7328,1.0,300.0,-0.0
100.527,lower,held,0.7328,1.0,299.0,-0.0
100.561,lower,held,0.7328,1.0,300.0,-0.0
100.596,lower,held,0.7328,1.0,300.0,-0.0
100.634,lower,held,0.7328,1.0,299.0,-0.0
100.668,lower,held,0.7328,1.0,299.0,-0.0
100.702,lower,held,0.7328,1.0,299.0,-0.0
100.738,lower,held,0.7328,1.0,299.0,-0.0
100.773,lower,held,0.7328,1.0,299.0,-0.0
100.808,lower,held,0.7328,1.0,299.0,-0.0
100.842,lower,held,0.7328,1.0,299.0,-0.0
100.877,lower,held,0.7328,1.0,299.0,-0.0
100.912,lower,held,0.7328,1.0,299.0,-0.0
100.950,lower,held,0.7328,1.0,299.0,-0.0
100.984,lower,held,0.7328,1.0,299.0,-0.0
101.022,lower,held,0.7328,1.0,299.0,-0.0
101.060,lower,held,0.7328,1.0,299.0,-0.0
101.098,lower,held,0.7328,1.0,299.0,-0.0
101.134,lower,held,0.7328,1.0,299.0,-0.0
101.167,lower,held,0.7328,1.0,300.0,-0.0
101.202,lower,held,0.7328,1.0,300.0,-0.0
101.238,lower,held,0.7328,1.0,300.0,-0.0
101.276,lower,held,0.7328,1.0,299.0,-0.0
101.314,lower,held,0.7328,1.0,299.0,-0.0
101.350,lower,held,0.7328,1.0,299.0,-0.0
101.388,lower,held,0.7328,1.0,299.0,-0.0
101.422,lower,held,0.7328,1.0,299.0,-0.0
101.460,lower,held,0.7328,1.0,301.0,-0.0
101.494,lower,held,0.7328,1.0,301.0,-0.0
101.528,lower,held,0.7328,1.0,301.0,-0.0
101.562,lower,held,0.7328,1.0,300.0,-0.0
101.601,lower,held,0.7328,1.0,300.0,-0.0
101.636,lower,held,0.7328,1.0,300.0,-0.0
101.674,lower,held,0.7328,1.0,299.0,-0.0
101.710,lower,held,0.7328,1.0,299.0,-0.0
101.743,lower,held,0.7328,1.0,299.0,-0.0
101.777,lower,held,0.7328,1.0,300.0,-0.0
101.815,lower,held,0.7328,1.0,300.0,-0.0
101.854,lower,held,0.7328,1.0,300.0,-0.0
101.892,lower,held,0.7328,1.0,299.0,-0.0
101.926,lower,held,0.7328,1.0,299.0,-0.0
101.963,lower,held,0.7328,1.0,300.0,-0.0
101.997,lower,held,0.7328,1.0,300.0,-0.0
102.035,lower,held,0.7328,1.0,300.0,-0.0
102.075,lower,held,0.7328,1.0,299.0,-0.0
102.108,lower,held,0.7328,1.0,299.0,-0.0
102.141,lower,held,0.7328,1.0,299.0,-0.0
102.176,lower,held,0.7328,1.0,300.0,-0.0
102.212,lower,held,0.7328,1.0,300.0,-0.0
102.251,lower,held,0.7328,1.0,300.0,-0.0
102.286,lower,held,0.7328,1.0,299.0,-0.0
102.322,lower,held,0.7328,1.0,299.0,-0.0
102.358,lower,held,0.7328,1.0,299.0,-0.0
102.396,lower,held,0.7328,1.0,299.0,-0.0
102.432,lower,held,0.7328,1.0,299.0,-0.0
102.467,lower,held,0.7328,1.0,300.0,-0.0
102.502,lower,held,0.7328,1.0,300.0,-0.0
102.536,lower,held,0.7328,1.0,300.0,-0.0
102.575,lower,held,0.7328,1.0,299.0,-0.0
102.609,lower,held,0.7328,1.0,300.0,-0.0
102.644,lower,held,0.7328,1.0,300.0,-0.0
102.682,lower,held,0.7328,1.0,300.0,-0.0
102.717,lower,held,0.7328,1.0,300.0,-0.0
102.754,lower,held,0.7328,1.0,300.0,-0.0
102.792,lower,held,0.7328,1.0,299.0,-0.0
102.828,lower,held,0.7328,1.0,299.0,-0.0
102.864,lower,held,0.7328,1.0,299.0,-0.0
102.897,lower,held,0.7328,1.0,299.0,-0.0
102.932,lower,held,0.7328,1.0,299.0,-0.0
102.966,lower,held,0.7328,1.0,299.0,-0.0
103.000,lower,held,0.7328,1.0,300.0,-0.0
103.039,lower,held,0.7328,1.0,300.0,-0.0
103.075,lower,held,0.7328,1.0,300.0,-0.0
103.113,lower,held,0.7328,1.0,299.0,-0.0
103.149,lower,held,0.7328,1.0,299.0,-0.0
103.184,lower,held,0.7328,1.0,299.0,-0.0
103.221,lower,held,0.7328,1.0,300.0,-0.0
103.258,lower,held,0.7328,1.0,300.0,-0.0
103.296,lower,held,0.7328,1.0,300.0,-0.0
103.334,lower,held,0.7328,1.0,300.0,-0.0
103.372,lower,held,0.7328,1.0,300.0,-0.0
103.410,lower,held,0.7328,1.0,300.0,-0.0
103.446,lower,held,0.7328,1.0,300.0,-0.0
103.484,lower,held,0.7328,1.0,299.0,-0.0
103.522,lower,held,0.7328,1.0,300.0,-0.0
103.558,lower,held,0.7328,1.0,300.0,-0.0
103.594,lower,held,0.7328,1.0,300.0,-0.0
103.629,lower,held,0.7328,1.0,300.0,-0.0
103.668,lower,held,0.7328,1.0,300.0,-0.0
103.706,lower,held,0.7328,1.0,300.0,-0.0
103.744,lower,held,0.7328,1.0,299.0,-0.0
103.781,lower,held,0.7328,1.0,299.0,-0.0
103.819,lower,held,0.7328,1.0,299.0,-0.0
103.856,lower,held,0.7328,1.0,299.0,-0.0
103.894,lower,held,0.7328,1.0,299.0,-0.0
103.932,lower,held,0.7328,1.0,300.0,-0.0
103.970,lower,held,0.7328,1.0,300.0,-0.0
104.006,lower,held,0.7328,1.0,300.0,-0.0
104.042,lower,held,0.7328,1.0,299.0,-0.0
104.077,lower,held,0.7328,1.0,299.0,-0.0
104.115,lower,held,0.7328,1.0,299.0,-0.0
104.151,lower,held,0.7328,1.0,300.0,-0.0
104.188,lower,held,0.7328,1.0,300.0,-0.0
104.224,lower,held,0.7328,1.0,300.0,-0.0
104.258,lower,held,0.7328,1.0,300.0,-0.0
104.290,lower,held,0.7328,1.0,300.0,-0.0
104.329,lower,held,0.7328,1.0,299.0,-0.0
104.364,lower,held,0.7328,1.0,299.0,-0.0
104.402,lower,held,0.7328,1.0,300.0,-0.0
104.440,lower,held,0.7328,1.0,300.0,-0.0
104.479,lower,held,0.7328,1.0,300.0,-0.0
104.517,lower,held,0.7328,1.0,299.0,-0.0
104.551,lower,held,0.7328,1.0,300.0,-0.0
104.590,lower,held,0.7328,1.0,300.0,-0.0
104.629,lower,held,0.7328,1.0,300.0,-0.0
104.664,lower,held,0.7328,1.0,299.0,-0.0
104.700,lower,held,0.7328,1.0,299.0,-0.0
104.734,lower,held,0.7328,1.0,299.0,-0.0
104.773,lower,held,0.7328,1.0,299.0,-0.0
104.807,lower,held,0.7328,1.0,299.0,-0.0
104.846,lower,held,0.7328,1.0,299.0,-0.0
104.884,lower,held,0.7328,1.0,299.0,-0.0
104.922,lower,held,0.7328,1.0,299.0,-0.0
104.960,lower,held,0.7328,1.0,299.0,-0.0
104.999,lower,held,0.7328,1.0,299.0,-0.0
105.037,lower,held,0.7328,1.0,299.0,-0.0
105.071,lower,held,0.7328,1.0,299.0,-0.0
105.109,lower,held,0.7328,1.0,299.0,-0.0
105.147,lower,held,0.7328,1.0,299.0,-0.0
105.186,lower,held,0.7328,1.0,299.0,-0.0
105.224,lower,held,0.7328,1.0,299.0,-0.0
105.263,lower,held,0.7328,1.0,299.0,-0.0
105.297,lower,held,0.7328,1.0,299.0,-0.0
105.330,lower,held,0.7328,1.0,299.0,-0.0
105.367,lower,held,0.7328,1.0,299.0,-0.0
105.401,lower,held,0.7328,1.0,299.0,-0.0
105.435,lower,held,0.7328,1.0,300.0,-0.0
105.474,lower,held,0.7328,1.0,300.0,-0.0
105.508,lower,held,0.7328,1.0,300.0,-0.0
105.548,open,uncertain,0.7328,0.9722,299.0,-0.0
105.584,open,uncertain,0.7328,0.9444,299.0,-0.0
105.622,open,uncertain,0.7328,0.9167,299.0,-0.0
105.661,open,uncertain,0.7328,0.8889,299.0,-0.0
105.699,open,uncertain,0.7328,0.8611,299.0,-0.0
105.734,open,uncertain,0.7328,0.8333,299.0,-0.0
105.771,open,uncertain,0.7328,0.8056,399.0,-0.0
105.809,open,uncertain,0.7328,0.7778,399.0,-0.0
105.847,open,uncertain,0.7328,0.75,399.0,-0.0
105.883,open,uncertain,0.7162,0.7222,218.0,0.1761
105.922,open,uncertain,0.7162,0.6944,218.0,0.1761
105.960,open,uncertain,0.7155,0.6667,218.0,0.1643
105.999,open,uncertain,0.7072,0.6389,68.0,0.1643
106.034,open,uncertain,0.7072,0.6111,68.0,0.1643
106.072,open,uncertain,0.711,0.5833,80.0,0.1407
106.106,open,uncertain,0.744,0.5556,407.0,-0.4344
106.144,open,uncertain,0.744,0.5278,407.0,-0.4344
106.181,open,uncertain,0.7365,0.5,150.0,0.0117
106.217,open,uncertain,0.7365,0.4722,150.0,0.0117
106.256,open,uncertain,0.7365,0.4444,150.0,0.0117
106.295,open,uncertain,0.6163,0.4167,461.0,1.3622
106.333,open,uncertain,0.6163,0.3889,461.0,1.3622
106.370,open,uncertain,0.5862,0.3611,454.0,1.4683
106.409,open,uncertain,0.5614,0.3333,361.0,0.5998
106.443,open,uncertain,0.5614,0.3056,361.0,0.5998
106.477,open,uncertain,0.4944,0.2778,541.0,0.7054
106.515,open,uncertain,0.4944,0.25,541.0,0.7054
106.550,open,uncertain,0.4944,0.2222,541.0,0.7054
106.587,open,uncertain,0.426,0.1944,535.0,0.694
106.626,open,uncertain,0.426,0.1667,535.0,0.694
106.661,open,uncertain,0.426,0.1389,535.0,0.694
106.696,open,uncertain,0.3447,0.1111,452.0,0.741
106.734,open,uncertain,0.3447,0.0833,452.0,0.741
106.768,open,uncertain,0.3447,0.0556,452.0,0.741
106.807,open,uncertain,0.2672,0.0278,491.0,0.7646
106.843,open,uncertain,0.2672,0.0,491.0,0.7646
106.877,open,uncertain,0.2302,0.0,484.0,0.741
106.914,open,uncertain,0.1927,0.0,415.0,0.7175
106.950,open,uncertain,0.1927,0.0,415.0,0.7175
106.986,open,uncertain,0.1565,0.0,396.0,0.7175
107.023,open,uncertain,0.1257,0.0,465.0,0.7293
107.059,open,uncertain,0.1257,0.0,465.0,0.7293
107.094,open,not_held,0.0851,0.0,237.0,0.3884
107.133,open,not_held,0.0851,0.0,237.0,0.3884
107.168,open,not_held,0.0851,0.0,237.0,0.3884
107.206,open,not_held,0.0617,0.0,68.0,0.2001
107.239,open,not_held,0.0617,0.0,68.0,0.2001
107.273,open,not_held,0.0617,0.0,68.0,0.2001
107.308,open,not_held,0.0482,0.0,28.0,0.1295
107.342,open,not_held,0.0482,0.0,28.0,0.1295
107.380,open,not_held,0.0429,0.0,12.0,0.0941
107.418,open,not_held,0.0414,0.0,92.0,0.0706
107.454,open,not_held,0.0414,0.0,92.0,0.0706
107.490,open,not_held,0.0376,0.0,88.0,0.0588
107.524,open,not_held,0.0361,0.0,75.0,0.0471
107.561,open,not_held,0.0361,0.0,75.0,0.0471
107.600,open,not_held,0.0331,0.0,72.0,0.0353
107.638,open,not_held,0.0324,0.0,67.0,0.0236
107.673,open,not_held,0.0324,0.0,67.0,0.0236
107.708,open,not_held,0.0301,0.0,64.0,0.0118
107.745,open,not_held,0.0286,0.0,57.0,0.0118
107.781,open,not_held,0.0286,0.0,57.0,0.0118
107.818,open,not_held,0.0271,0.0,51.0,0.0118
107.852,open,not_held,0.0271,0.0,51.0,0.0118
107.887,open,not_held,0.0271,0.0,51.0,0.0118
107.925,open,not_held,0.0263,0.0,42.0,-0.0
107.959,open,not_held,0.0263,0.0,42.0,-0.0
107.993,open,not_held,0.0263,0.0,42.0,-0.0
108.030,open,not_held,0.0241,0.0,42.0,-0.0
108.067,open,not_held,0.0241,0.0,42.0,-0.0
108.104,open,not_held,0.0241,0.0,42.0,-0.0
108.142,open,not_held,0.0241,0.0,42.0,-0.0
108.180,open,not_held,0.0241,0.0,42.0,-0.0
108.217,open,not_held,0.0233,0.0,42.0,-0.0
108.254,open,not_held,0.0233,0.0,42.0,-0.0
108.293,open,not_held,0.0233,0.0,42.0,-0.0
108.326,open,not_held,0.0226,0.0,42.0,-0.0
108.362,open,not_held,0.0226,0.0,42.0,-0.0
108.397,open,not_held,0.0226,0.0,42.0,-0.0
108.435,open,not_held,0.0226,0.0,39.0,-0.0
108.468,open,not_held,0.0226,0.0,39.0,-0.0
108.502,open,not_held,0.0226,0.0,39.0,-0.0
108.540,open,not_held,0.0211,0.0,37.0,-0.0
108.577,open,not_held,0.0211,0.0,37.0,-0.0
108.614,back_out,not_held,0.0211,0.0,37.0,-0.0
108.649,back_out,not_held,0.0211,0.0,37.0,-0.0
108.684,back_out,not_held,0.0211,0.0,37.0,-0.0
108.719,back_out,not_held,0.0211,0.0,37.0,-0.0
108.753,back_out,not_held,0.0211,0.0,37.0,-0.0
108.789,back_out,not_held,0.0211,0.0,37.0,-0.0
108.826,back_out,not_held,0.0211,0.0,37.0,-0.0
108.860,back_out,not_held,0.0211,0.0,37.0,-0.0
108.894,back_out,not_held,0.0211,0.0,37.0,-0.0
108.930,back_out,not_held,0.0211,0.0,37.0,-0.0
108.968,back_out,not_held,0.0211,0.0,37.0,-0.0
109.006,back_out,not_held,0.0211,0.0,37.0,-0.0
109.045,back_out,not_held,0.0211,0.0,37.0,-0.0
109.083,back_out,not_held,0.0211,0.0,37.0,-0.0
109.119,back_out,not_held,0.0211,0.0,37.0,-0.0
109.154,back_out,not_held,0.0211,0.0,36.0,-0.0
109.189,back_out,not_held,0.0211,0.0,36.0,-0.0
109.227,back_out,not_held,0.0211,0.0,36.0,-0.0
109.266,back_out,not_held,0.0211,0.0,36.0,-0.0
109.300,back_out,not_held,0.0211,0.0,36.0,-0.0
109.339,back_out,not_held,0.0211,0.0,36.0,-0.0
109.377,back_out,not_held,0.0211,0.0,36.0,-0.0
109.415,back_out,not_held,0.0211,0.0,36.0,-0.0
109.451,back_out,not_held,0.0203,0.0,37.0,-0.0
109.489,back_out,not_held,0.0203,0.0,38.0,-0.0
109.528,back_out,not_held,0.0203,0.0,38.0,-0.0
109.565,back_out,not_held,0.0211,0.0,36.0,-0.0
109.600,back_out,not_held,0.0211,0.0,36.0,-0.0
109.636,back_out,not_held,0.0203,0.0,36.0,-0.0
109.674,back_out,not_held,0.0203,0.0,37.0,-0.0
109.710,back_out,not_held,0.0203,0.0,37.0,-0.0
109.746,back_out,not_held,0.0211,0.0,37.0,-0.0
109.783,back_out,not_held,0.0211,0.0,37.0,-0.0
109.819,back_out,not_held,0.0211,0.0,37.0,-0.0
109.853,back_out,not_held,0.0203,0.0,37.0,-0.0
109.886,back_out,not_held,0.0203,0.0,37.0,-0.0
109.925,back_out,not_held,0.0203,0.0,37.0,-0.0
109.963,back_out,not_held,0.0203,0.0,37.0,-0.0
110.000,back_out,not_held,0.0203,0.0,37.0,-0.0
110.035,back_out,not_held,0.0203,0.0,37.0,-0.0
110.070,back_out,not_held,0.0211,0.0,36.0,-0.0
110.106,back_out,not_held,0.0211,0.0,36.0,-0.0
110.140,back_out,not_held,0.0211,0.0,36.0,-0.0
110.175,back_out,not_held,0.0211,0.0,37.0,-0.0
110.210,back_out,not_held,0.0211,0.0,37.0,-0.0
110.244,back_out,not_held,0.0211,0.0,37.0,-0.0
110.280,back_out,not_held,0.0203,0.0,36.0,-0.0
110.316,back_out,not_held,0.0203,0.0,36.0,-0.0
110.353,back_out,not_held,0.0203,0.0,36.0,-0.0
110.388,back_out,not_held,0.0203,0.0,37.0,-0.0
110.423,back_out,not_held,0.0203,0.0,37.0,-0.0
110.459,back_out,not_held,0.0203,0.0,37.0,-0.0
110.496,back_out,not_held,0.0203,0.0,36.0,-0.0
110.531,back_out,not_held,0.0203,0.0,36.0,-0.0
110.569,back_out,not_held,0.0203,0.0,36.0,-0.0
110.603,back_out,not_held,0.0203,0.0,36.0,-0.0
110.638,back_out,not_held,0.0203,0.0,36.0,-0.0
110.677,back_out,not_held,0.0203,0.0,36.0,-0.0
110.715,back_out,not_held,0.0203,0.0,37.0,-0.0
110.751,back_out,not_held,0.0203,0.0,37.0,-0.0
110.786,back_out,not_held,0.0211,0.0,37.0,-0.0
110.821,back_out,not_held,0.0211,0.0,36.0,-0.0
110.856,back_out,not_held,0.0211,0.0,36.0,-0.0
110.892,back_out,not_held,0.0211,0.0,37.0,-0.0
110.927,back_out,not_held,0.0211,0.0,37.0,-0.0
110.965,back_out,not_held,0.0211,0.0,37.0,-0.0
110.999,back_out,not_held,0.0203,0.0,36.0,-0.0
111.035,back_out,not_held,0.0203,0.0,36.0,-0.0
111.071,back_out,not_held,0.0203,0.0,36.0,-0.0
111.109,back_out,not_held,0.0203,0.0,36.0,-0.0
111.146,back_out,not_held,0.0203,0.0,36.0,-0.0
111.181,back_out,not_held,0.0203,0.0,36.0,-0.0
111.218,back_out,not_held,0.0188,0.0,36.0,-0.0
111.253,back_out,not_held,0.0188,0.0,36.0,-0.0
111.291,back_out,not_held,0.0188,0.0,36.0,-0.0
111.328,back_out,not_held,0.0203,0.0,34.0,-0.0
111.366,back_out,not_held,0.0203,0.0,34.0,-0.0
111.401,back_out,not_held,0.0211,0.0,34.0,-0.0
111.439,back_out,not_held,0.0196,0.0,35.0,-0.0
111.478,back_out,not_held,0.0196,0.0,35.0,-0.0
111.514,back_out,not_held,0.0188,0.0,38.0,-0.0
111.552,back_out,not_held,0.0188,0.0,38.0,-0.0
111.586,back_out,not_held,0.0188,0.0,38.0,-0.0
111.621,back_out,not_held,0.0203,0.0,36.0,-0.0
111.656,back_out,not_held,0.0203,0.0,36.0,-0.0
111.692,back_out,not_held,0.0203,0.0,36.0,-0.0
111.730,back_out,not_held,0.0203,0.0,34.0,-0.0
111.768,back_out,not_held,0.0203,0.0,34.0,-0.0
111.802,back_out,not_held,0.0203,0.0,34.0,-0.0
111.836,back_out,not_held,0.0203,0.0,35.0,-0.0
111.872,back_out,not_held,0.0203,0.0,35.0,-0.0
111.908,back_out,not_held,0.0203,0.0,35.0,-0.0
111.941,back_out,not_held,0.0188,0.0,35.0,-0.0
111.980,back_out,not_held,0.0188,0.0,35.0,-0.0
112.018,back_out,not_held,0.0211,0.0,35.0,-0.0
112.057,back_out,not_held,0.0211,0.0,35.0,-0.0
112.092,back_out,not_held,0.0211,0.0,35.0,-0.0
112.126,back_out,not_held,0.0203,0.0,34.0,-0.0
112.161,back_out,not_held,0.0203,0.0,34.0,-0.0
112.198,back_out,not_held,0.0203,0.0,34.0,-0.0
112.236,back_out,not_held,0.0203,0.0,34.0,-0.0
112.271,back_out,not_held,0.0203,0.0,34.0,-0.0
112.304,back_out,not_held,0.0203,0.0,34.0,-0.0
112.339,back_out,not_held,0.0203,0.0,36.0,-0.0
112.375,back_out,not_held,0.0203,0.0,36.0,-0.0
112.411,back_out,not_held,0.0203,0.0,37.0,-0.0
112.445,back_out,not_held,0.0203,0.0,37.0,-0.0
112.481,back_out,not_held,0.0203,0.0,37.0,-0.0
112.518,back_out,not_held,0.0203,0.0,36.0,-0.0
112.557,back_out,not_held,0.0203,0.0,38.0,-0.0
112.592,back_out,not_held,0.0203,0.0,38.0,-0.0
112.626,back_out,not_held,0.0203,0.0,38.0,-0.0
112.662,back_out,not_held,0.0188,0.0,37.0,-0.0
112.700,back_out,not_held,0.0188,0.0,37.0,-0.0
112.738,back_out,not_held,0.0203,0.0,36.0,-0.0
112.777,back_out,not_held,0.0203,0.0,36.0,-0.0
112.811,back_out,not_held,0.0203,0.0,36.0,-0.0
112.845,back_out,not_held,0.0203,0.0,33.0,-0.0
112.880,back_out,not_held,0.0203,0.0,33.0,-0.0
112.919,back_out,not_held,0.0203,0.0,33.0,-0.0
112.955,back_out,not_held,0.0211,0.0,37.0,-0.0
112.993,back_out,not_held,0.0211,0.0,37.0,-0.0
113.028,back_out,not_held,0.0203,0.0,37.0,-0.0
113.067,back_out,not_held,0.0203,0.0,37.0,-0.0
113.105,back_out,not_held,0.0203,0.0,37.0,-0.0
113.145,clear,not_held,0.0203,0.0,37.0,-0.0
113.182,clear,not_held,0.0203,0.0,36.0,-0.0
113.219,clear,not_held,0.0203,0.0,36.0,-0.0
113.253,clear,not_held,0.0203,0.0,36.0,-0.0
113.288,clear,not_held,0.0203,0.0,36.0,-0.0
113.322,clear,not_held,0.0203,0.0,36.0,-0.0
113.360,clear,not_held,0.0188,0.0,36.0,-0.0
113.394,clear,not_held,0.0188,0.0,36.0,-0.0
113.432,clear,not_held,0.0188,0.0,36.0,-0.0
113.467,clear,not_held,0.0203,0.0,35.0,-0.0
113.504,clear,not_held,0.0203,0.0,35.0,-0.0
113.542,clear,not_held,0.0203,0.0,34.0,-0.0
113.580,clear,not_held,0.0203,0.0,31.0,-0.0
113.617,clear,not_held,0.0203,0.0,31.0,-0.0
113.651,clear,not_held,0.0203,0.0,31.0,-0.0
113.687,clear,not_held,0.0203,0.0,35.0,-0.0
113.721,clear,not_held,0.0203,0.0,35.0,-0.0
113.756,clear,not_held,0.0203,0.0,35.0,-0.0
113.792,clear,not_held,0.0188,0.0,37.0,-0.0
113.826,clear,not_held,0.0188,0.0,37.0,-0.0
113.861,clear,not_held,0.0188,0.0,37.0,-0.0
113.900,clear,not_held,0.0203,0.0,33.0,-0.0
113.938,clear,not_held,0.0203,0.0,33.0,-0.0
113.975,clear,not_held,0.0188,0.0,37.0,-0.0
114.011,clear,not_held,0.0188,0.0,37.0,-0.0
114.049,clear,not_held,0.0188,0.0,37.0,-0.0
114.087,clear,not_held,0.0203,0.0,35.0,-0.0
114.121,clear,not_held,0.0203,0.0,35.0,-0.0
114.160,clear,not_held,0.0211,0.0,35.0,-0.0
114.196,clear,not_held,0.0211,0.0,34.0,-0.0
114.231,clear,not_held,0.0211,0.0,34.0,-0.0
114.268,clear,not_held,0.0203,0.0,34.0,-0.0
114.306,clear,not_held,0.0203,0.0,36.0,-0.0
114.341,clear,not_held,0.0203,0.0,36.0,-0.0
114.376,clear,not_held,0.0203,0.0,36.0,-0.0
114.412,clear,not_held,0.0203,0.0,33.0,-0.0
114.450,clear,not_held,0.0203,0.0,33.0,-0.0
114.485,clear,not_held,0.0203,0.0,36.0,-0.0
114.519,clear,not_held,0.0203,0.0,36.0,-0.0
114.553,clear,not_held,0.0203,0.0,36.0,-0.0
114.592,clear,not_held,0.0203,0.0,31.0,-0.0
114.625,clear,not_held,0.0203,0.0,31.0,-0.0
114.661,clear,not_held,0.0203,0.0,31.0,-0.0
114.697,clear,not_held,0.0203,0.0,32.0,-0.0
114.733,clear,not_held,0.0203,0.0,32.0,-0.0
114.769,clear,not_held,0.0203,0.0,32.0,-0.0
114.804,clear,not_held,0.0188,0.0,34.0,-0.0
114.839,clear,not_held,0.0188,0.0,34.0,-0.0
114.876,clear,not_held,0.0188,0.0,34.0,-0.0
114.914,clear,not_held,0.0203,0.0,31.0,-0.0
114.949,clear,not_held,0.0203,0.0,31.0,-0.0
114.983,clear,not_held,0.0211,0.0,31.0,-0.0
115.020,clear,not_held,0.0211,0.0,33.0,-0.0
115.061,survey_again,not_held,0.0211,0.0,33.0,-0.0
115.093,survey_again,not_held,0.0203,0.0,34.0,-0.0
